Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings,Sim Number
2010-07-20,Montreal,St. Louis,Tie in regulation,5,5,St. Louis,6,7,6,1
2010-07-21,Akron,Pittsburgh,Tie in regulation,5,5,Pittsburgh,5,7,11,1
2010-07-25,Boston,Winnipeg,Tie in regulation,2,2,Winnipeg,3,4,22,1
2010-07-26,Columbus,Pittsburgh,Tie in regulation,3,3,Columbus,5,3,4,1
2010-07-28,Philadelphia,Detroit,Tie in regulation,8,8,Philadelphia,11,10,3,1
2010-07-28,Winnipeg,Montreal,Tie in regulation,4,4,Montreal,6,7,5,1
2010-07-29,New Haven,St. Louis,Tie in regulation,5,5,New Haven,7,6,6,1
2010-07-31,Toronto,Akron,Tie in regulation,3,3,Toronto,6,5,10,1
2010-08-02,Boston,St. Paul,Tie in regulation,2,2,St. Paul,3,4,24,1
2010-08-04,Indianapolis,Pittsburgh,Tie in regulation,1,1,Pittsburgh,2,3,6,1
2010-08-06,Toronto,Detroit,Tie in regulation,3,3,Detroit,3,4,6,1
2010-08-06,Indianapolis,Pittsburgh,Tie in regulation,3,3,Indianapolis,4,3,12,1
2010-08-08,Winnipeg,New York,Tie in regulation,4,4,Winnipeg,5,4,6,1
2010-08-08,St. Louis,Boston,Tie in regulation,4,4,Boston,5,9,12,1
2010-08-09,Toronto,Columbus,Tie in regulation,3,3,Toronto,4,3,40,1
2010-08-10,New York,Winnipeg,Tie in regulation,5,5,Winnipeg,7,8,12,1
2010-07-17,St. Louis,Winnipeg,Tie in regulation,6,6,Winnipeg,6,8,5,1
2010-08-13,,,,,,,,,,1,1
2010-08-14,,,,,,,,,,1,1
2010-08-15,,,,,,,,,,1,1
2010-08-16,Columbus,Indianapolis,Columbus,7,3,,,,,1
2010-08-16,Montreal,New York,Montreal,10,4,,,,,1
2010-08-16,Pittsburgh,Toronto,Pittsburgh,4,0,,,,,1
2010-08-16,Winnipeg,Chicago,Winnipeg,2,1,,,,,1
2010-08-16,New Haven,Boston,New Haven,1,0,,,,,1
2010-08-16,"Washington, D.C.",Philadelphia,Philadelphia,7,8,,,,,1
2010-08-16,Akron,Detroit,Akron,1,0,,,,,1
2010-08-17,Akron,Detroit,Akron,8,3,,,,,1
2010-08-17,St. Louis,St. Paul,St. Paul,3,11,,,,,1
2010-08-17,Columbus,Indianapolis,Columbus,3,2,,,,,1
2010-08-17,"Washington, D.C.",Philadelphia,"Washington, D.C.",6,5,,,,,1
2010-08-17,Montreal,New York,New York,1,2,,,,,1
2010-08-17,Pittsburgh,Toronto,Pittsburgh,7,6,,,,,1
2010-08-17,Winnipeg,Chicago,Chicago,4,6,,,,,1
2010-08-18,New Haven,Boston,New Haven,4,3,,,,,1
2010-08-18,Akron,Detroit,Akron,7,2,,,,,1
2010-08-18,St. Louis,St. Paul,St. Paul,1,4,,,,,1
2010-08-18,Columbus,Indianapolis,Columbus,14,10,,,,,1
2010-08-18,Montreal,New York,Montreal,8,2,,,,,1
2010-08-18,Pittsburgh,Toronto,Toronto,0,2,,,,,1
2010-08-18,Winnipeg,Chicago,Chicago,5,6,,,,,1
2010-08-19,New Haven,Boston,New Haven,10,1,,,,,1
2010-08-19,Akron,Detroit,Akron,3,2,,,,,1
2010-08-19,St. Louis,St. Paul,St. Paul,0,4,,,,,1
2010-08-19,Philadelphia,"Washington, D.C.","Washington, D.C.",1,5,,,,,1
2010-08-19,Toronto,Pittsburgh,Pittsburgh,1,9,,,,,1
2010-08-19,Montreal,New York,New York,3,8,,,,,1
2010-08-20,Chicago,St. Paul,St. Paul,5,7,,,,,1
2010-08-20,Winnipeg,St. Louis,St. Louis,2,5,,,,,1
2010-08-20,Detroit,Indianapolis,Indianapolis,8,10,,,,,1
2010-08-20,Columbus,Akron,Akron,3,5,,,,,1
2010-08-20,New York,Boston,New York,6,4,,,,,1
2010-08-20,Montreal,New Haven,Montreal,8,7,,,,,1
2010-08-20,Philadelphia,"Washington, D.C.",Philadelphia,2,0,,,,,1
2010-08-20,Toronto,Pittsburgh,Toronto,4,2,,,,,1
2010-08-20,Columbus,Akron,Columbus,7,4,,,,,1
2010-08-21,Chicago,St. Paul,St. Paul,2,8,,,,,1
2010-08-21,Winnipeg,St. Louis,St. Louis,2,7,,,,,1
2010-08-21,Columbus,Akron,Columbus,11,5,,,,,1
2010-08-21,New York,Boston,New York,6,5,,,,,1
2010-08-21,Montreal,New Haven,Montreal,3,0,,,,,1
2010-08-21,Philadelphia,"Washington, D.C.",Philadelphia,3,2,,,,,1
2010-08-21,Toronto,Pittsburgh,Pittsburgh,1,2,,,,,1
2010-08-22,Chicago,St. Paul,St. Paul,4,6,,,,,1
2010-08-22,Winnipeg,St. Louis,Winnipeg,5,2,,,,,1
2010-08-22,Detroit,Indianapolis,Indianapolis,3,12,,,,,1
2010-08-22,Columbus,Akron,Columbus,17,8,,,,,1
2010-08-22,New York,Boston,New York,8,5,,,,,1
2010-08-22,Montreal,New Haven,Montreal,7,2,,,,,1
2010-08-22,Toronto,Pittsburgh,Pittsburgh,2,3,,,,,1
2010-08-23,Columbus,Indianapolis,Indianapolis,2,3,,,,,1
2010-08-23,Boston,New Haven,New Haven,3,5,,,,,1
2010-08-23,Detroit,Akron,Detroit,5,3,,,,,1
2010-08-23,New York,Montreal,Montreal,3,12,,,,,1
2010-08-23,St. Paul,St. Louis,St. Paul,8,3,,,,,1
2010-08-23,"Washington, D.C.",Pittsburgh,"Washington, D.C.",3,2,,,,,1
2010-08-23,Philadelphia,Toronto,Philadelphia,14,2,,,,,1
2010-08-23,Chicago,Winnipeg,Chicago,2,1,,,,,1
2010-08-24,"Washington, D.C.",Pittsburgh,Pittsburgh,5,8,,,,,1
2010-08-24,Philadelphia,Toronto,Philadelphia,10,0,,,,,1
